artist.hotttnesss,artist.name,duration,location,release.name,song.hotttnesss,tempo,terms,title,year
0.39301573,Leona Naess,645.38077,"London, England",Comatised,0.548718667,120.36,chanson,Paper Thin,2000
0.359709363,Jay & The Americans,173.58322,"New York, NY",Come A Little Bit Closer,0.427446572,86.442,soft rock,Tomorrow,1990
0.359709363,Jay & The Americans,149.89016,"New York, NY",Come A Little Bit Closer,0.557187768,131.01,soft rock,Let's Lock The Door (And Throw Away The Key),1990
0.359709363,Jay & The Americans,174.68036,"New York, NY",Come A Little Bit Closer,,124.521,soft rock,Livin' Above Your Head,2002
0.359709363,Jay & The Americans,137.19465,"New York, NY",Come A Little Bit Closer,0.628296796,119.441,soft rock,Some Enchanted Evening,1988
0.233939609,Groove Karma,206.78485,Not available,Come All Over Me,,144.045,club,Come All Over Me,0
0.398883011,The Irish Rovers,240.32608,"Alberta, Canada",Come Fill Up Your Glasses,0.485722716,165.53,irish folk,Green Grows the Laurel,0
0.398883011,The Irish Rovers,182.04689,"Alberta, Canada",Come Fill Up Your Glasses,0.365823597,115.404,irish folk,Little Brigid Flynn,0
0.484876719,Fun Lovin' Criminals,221.33506,Not available,Come Find Yourself,0.614576982,91.833,blues-rock,We Have All The Time In The World,1996
0.357482871,Cass Fox,208.1171,"London, England",Come Here,0.518340538,128.865,vocal house,Touch Me,0
0.515325301,Cam'Ron / Juelz Santana,366.05342,"Harlem, NY",Come Home With Me,0.474054831,110.57,hip hop,Losing Weight Part 2,2002
0.515325301,Cam'Ron / Juelz Santana / Jimmy Jones,301.50485,"Harlem, NY",Come Home With Me,0.499445835,163.57,hip hop,Come Home With Me,2002
0.380679874,The Perrys,213.60281,Maryland,Come To The Fountain,,96.024,christian music,Run And Tell,0
0.050187639,Rocky Whatule,283.74159,Not available,Comedy Ping-Pong,,96.591,stand-up comedy,Friends Of All Races,0
0.050187639,Rocky Whatule,197.642,Not available,Comedy Ping-Pong,0,97.875,stand-up comedy,Retarded Army,0
0.33201956,Kate Clinton,186.53995,Not available,Comedy You Can Dance To,0.474147941,132.345,comedy,The Urge To Merge,0
0.365822369,Kathy Troccoli,282.20036,"NASHVILLE, Tennessee",Comfort,0,88.55,ccm,You've Got A Friend,2005
0.650665868,Cake,91.32363,Not available,Comfort Eagle,0.764419569,157.992,post-grunge,Arco Arena,2001
0.497568734,Martha Wainwright,209.60608,NY - New York City,Comin' Tonight,,117.316,folk-pop,Comin' Tonight,2008
0.347298867,Daniel Paul,323.60444,Hawaii,Coming Back For More,,120.04,kirtan,Coming Back For More feat. Colin Corvez,0
0.442285782,Goldfish,159.45098,Not available,Coming Home,0.212045406,139.987,chill-out,Watch Out for The Birdsongs,2007
0.442285782,Goldfish,172.61669,Not available,Coming Home,,104.031,chill-out,Tracy,2004
0.535763158,Hot Chip,181.02812,London,Coming On Strong,0.33888672,126.14,dance rock,Ass Attack (Four Tet Remix),2004
0.33854245,Eddie Henderson,277.57669,"MONMOUTH, Oregon",Coming Through,,98.436,jazz funk,Beyond Forever (2004 Digital Remaster),0
0.383140731,Commander Cody And His Lost Planet Airmen,185.44281,Not available,Commander Cody & His Lost Planet Airmen,,123.713,country rock,Hawaii Blues (Album Version),0
0.434859589,Julie Zenatti,252.99546,Not available,Comme Vous,0.475638468,80.084,chanson,On Efface,2004
0.434859589,Julie Zenatti,227.5522,Not available,Comme Vous,0.464923994,105.931,chanson,Dans Ces Villes,2004
0.434859589,Julie Zenatti,201.66485,Not available,Comme Vous,0.367273416,134.882,chanson,A Quoi Ca Sert,0
0.318834232,DeGarmo & Key,171.75465,Not available,Communication,,82.604,ccm,He Has Risen (Communication Album Version),0
0.386426749,Mario Piu,430.54975,Not available,Communication,,137.981,hard house,Communication,0
0.386426749,Mario Piu',355.39546,Not available,Communication (Remix),0.212045406,133.015,hard house,Communication (More Mix),0
0.560912657,Jennifer Lopez,211.80036,"The Bronx, New York",Como Ama Una Mujer,0.541551998,201.792,dance pop,Por Arriesgarnos,2007
0.301094091,Los Traileros Del Norte,185.12934,Not available,Como Decirte,,83.953,mexico,Dolor,0
0.415517083,Public Image Ltd,492.30322,"London, England",Compact Disc,0.639248489,193.56,dance rock,Ease,1985
0.382426584,Andreas Dorau,312.94649,Not available,Compact Disco Volume Two - Ladomat 2000,0.38293509,84.994,tech house,So Ist Das Nun Mal,1997
0.455537722,Deep Forest,294.39955,"Lille, Nord-Pas-de-Calais, France",Comparsa,,87.001,chill-out,Green And Blue,1997
0.360350448,Sister Rosetta Tharpe,156.42077,"Cotton Plant, AR",Complete / IntA(c)grale Vol. 5 (1953-1957),,89.995,religious music,Two Little Fishes_ Five Loaves Of Bread,0
0.375593583,Charley Patton,154.87955,"Edwards, MS",Complete Recordings_ CD C,,130.975,delta blues,Circle Round The Moon,1990
0.347547581,Luiz Bonfa / Oscar Castro Neves / Lalo Schifrin,186.67057,"Rio de Janeiro, Brazil",Composer of Black Orpheus Plays and Sings Bossa Nova,0.424090811,86.71,samba,Tristeza (Brazilian Blues),0
0.34608409,Izzy,212.32281,Not available,Composition Book,0.319565987,96.049,opera,Irapijerkifly,0
0.375494484,El Gran Silencio,208.66567,Not available,Comunicaflow Underground,0.511424326,120.064,cumbia,Alma de B-Boy,0
0.232825061,Yahir,216.81587,"Hermosillo Sonora, Mexico",Con el alma entre las manos,0,131.938,brutal death metal,No seamos tontos,0
0.363610865,Alfredo Kraus,135.13098,Not available,Con El Corazon,,92.409,opera,La Alegria Del Batallon,0
0.400387757,Andy & Lucas,234.63138,CA!diz,Con Los Pies En La Tierra,0.265861049,147.886,flamenco,Amores Cobardes,2008
0.400387757,Andy & Lucas,213.52444,CA!diz,Con Los Pies En La Tierra,0.48456253,97.786,flamenco,Dime Si Me Quieres,2008
0.216974961,La Charanga Rubalcaba,217.99138,Not available,Con Sello De Calidad,,152.995,charanga,Los Pintores,0
0.481339309,Beenie Man,230.24281,"Kingston, Jamaica",Concept Of Life,0.327736683,159.248,dancehall,Imagination,2006
0.481339309,Beenie Man,213.10649,"Kingston, Jamaica",Concept Of Life,0.215080319,98.028,dancehall,Politrix,2006
0.437964733,Les Ogres De Barback,212.13995,Not available,Concert,0.212045406,86.092,chanson,Dubrovnic,0
0.578993549,The Cure,209.60608,"Crawley, England",Concert - The Cure Live,,165.303,new wave,Primary,1981
0.341976804,Hacken Lee,481.54077,Not available,Concert Hall Live,,132.174,cantonese pop,Hun Qian De Nu Ren,0
0.423356106,Richard Galliano,201.09016,"Le Cannet, France",Concerts InA(c)dits: Solo - Duo - Trio,0,79.53,tango,French Touch,1999
0.347522827,Obie Bermudez,271.25506,Not available,Confesiones,,177.255,salsa,Antes (Salsa Version),2003
0.458730806,Fito Paez,273.03138,Not available,ConfiA!,0.496175336,124.989,rock 'n roll,La Ley De La Vida,2010
0.442348449,Soilent Green,278.96118,"New Orleans, LA",Confrontation,0.437036204,175.781,sludge metal,Pretty Smiles & Shattered Teeth,0
0.373552391,Poncho Sanchez,307.09506,"Laredo, TX",Conga Caliente,,211.806,latin jazz,Co Co My My,2002
0.310309149,Kekele,306.96444,Not available,Congo Life,,86.658,soukous,Affaire Mokuwa,2005
0.592439486,Atreyu,208.66567,"Orange County, CA",Congregation of the Damned,,138.536,post-hardcore,Gallows (Album Version),2009
0.319817386,Robin Beanland/Dweezil Zappa/Nile Rodgers/Rabbit In The Moon,131.65669,Not available,Conker: Live And Reloaded (Original Soundtrack),0.299877488,0,video game music,Conker The King,2005
0.45608052,Connie Francis,135.47057,"Newark, NJ",Connie Francis In Hollywood,,73.183,brill building pop,Embraceable You (LP Version from 'When The Boys Meet The Girls'),0
0.376514231,Ray Conniff,172.30322,"Attleboro, MA",Conniff Meets Butterfield,,148.929,instrumental pop,Something To Remember You By,0
0.376514231,Ray Conniff;Billy Butterfield,175.15057,"Attleboro, MA",CONNIFF MEETS BUTTERFIELD               BILLY BUTTERFIELD and RAY CONNIFF,0,116.195,instrumental pop,Time On My Hands (You In My Arms),0
0.482432243,The Clark Sisters,329.74322,Not available,Conqueror,,101.988,ccm,I Won't Let You Go Till You Bless My Soul (Album Version),0
0.538491128,Ziggy Marley And The Melody Makers,207.20281,Not available,Conscious Party,0.365143804,154.603,reggae,What's True,0
0.393762699,Gene Chandler,144.71791,"Chicago, IL",Constellation of Rhythm & Blues,0,125.028,chicago soul,I Hate to Be the One to Say,0
0.406749194,Prisma,219.66322,Switzerland,Contact?,,194.704,gabba,winning friends,0
0.397414663,Cabas,284.31628,Not available,Contacto,0.375984302,106.361,vallenato,Machuca,0
0.418895804,Y&T,201.74322,San Francisco Bay Area,Contagious,0.666532379,123.788,heavy metal,Contagious,1987
0.279664003,The Skabs,121.65179,Illinois,Content,0,94.072,synth punk,Woe is Woman,0
0.473613189,Daniel Johnston,219.76771,"Sacramento, CA",Continued Story / Hi_ How Are You?,0.685274902,92.938,power pop,Desperate Man Blues,1983
0.58257534,Janet Jackson,235.41506,Los Angeles &amp; New York,Control,,116.195,dance pop,When I Think Of You,1986
0.531157063,Converge,407.03955,"Boston, Brooklyn USA",Converge EP,0.286605956,152.775,hardcore punk,Deep Inside,0
0.352364098,Uman,319.08526,Belgium,Conversations with God: A Windham Hill Collection,0.552705114,160.048,chill-out,The White Spirit,0
0.500459151,Aiden,258.82077,"Seattle, Washington",Conviction,0.713217692,143.021,post-hardcore,She Will Love You (Album Version),2007
0.500459151,Aiden,206.8371,"Seattle, Washington",Conviction,0,163.604,post-hardcore,Teenage Queen (Album Version),2007
0.493711077,Conway Twitty,140.7473,"Friars Point, MS",Conway Twitty's Big Train,,64.141,country,Big Train,2009
0.312827767,Cookies,171.20608,Not available,Cookies 11 Fire Concert Live,,110.975,cantonese pop,Yan Chin,0
0.312827767,Cookies,200.41098,Not available,Cookies 11 Fire Concert Live,,84.977,cantonese pop,Yi Ji Ji Zhong,0
0.398547535,Inspiral Carpets,283.32363,"Manchester, England",Cool As,0.561428518,113.608,indie rock,Commercial Reign,1990
0.601184942,Boyz II Men,245.75955,"Philadelphia, PA",Cooleyhighharmony - Expanded Edition,,112.258,new jack swing,Motownphilly,1991
0.320086927,Line Renaud,207.04608,Not available,Copacabana,,76.222,chanson,Ne Reste Que L'Amour (Only Love),0
0.320086927,Line Renaud,140.56444,Not available,Copacabana,0,100.869,chanson,Il N'Etait Pas Sentimental,0
0.366713432,Alceu ValenASSa,188.65587,Not available,CoraASSAPSo Bobo,0.417313803,157.111,brazilian pop music,Cintura Fina,1998
0,HA(c)lio Ziskind,130.19383,Not available,CoraASSAPSo de 5 Pontas,,120.066,banda,TelAa,0
0.488536125,The Distillers,129.59302,"L.A 	California, Estados Unidos ",Coral Fang,0.360370583,95.075,grunge,Coral Fang (Album Version),2003
0.404157671,Margaret Becker,242.12853,Not available,Coram Deo II: People Of Praise,0,110.828,ccm,Sweet Suffering Christ,1993
0.386630837,Juan Carlos Baglietto,262.922,Not available,Corazon De Barco,0,120.101,tango,Fui Mujer,0
0.386630837,Juan Carlos Baglietto,225.33179,Not available,Corazon De Barco,0.249065795,86.794,tango,Amor Siciliano,0
0.063724987,Megadrums,136.30649,Not available,Coreana,0,122.148,world beat,Dasotmori Live,0
0.437464554,Gal Costa,242.9122,"Santo Amaro da Purificai?1/2, Bra",Cores_ Nomes,0.454192988,145.099,brazilian pop music,Meu Bem Meu Mal (Mi Bien Mi Mal),0
0.313119744,David Jalbert,554.9971,"Mascouche, Qc",Corigliano & Rzewski: Ballads & Fantasies,,151.715,los angeles,North American Ballads: No. 2 - Which Side Are You On?,0
0.374791219,Shriekback,113.60608,"London, England",Cormorant,0.23979456,100.15,alternative dance,Reason With The Beast,2005
0.374791219,Shriekback,286.06649,"London, England",Cormorant,0.457337011,84.983,alternative dance,The Strongest Wind That Blows,2005
0.344972456,Chorus Line,150.69995,"New York, NY",Coro montenero,,78.031,show tunes,Mamma pettenami,0
0.394440294,Cadacross,217.93914,Finland,Corona Borealis,0.600274216,92.608,folk metal,Bring Out Your Dead,2002
0.436971931,Chatelaine,150.17751,United Kingdom,Corps A  corps,,135.344,country rock,Je me sens bien pasta fagioli,0
0.316724551,Memphis La Blusera,261.642,Not available,Cosa de Hombres,0.212045406,159.668,chicago blues,La RevoluciA3n,1995
0.75292789,Enrique Iglesias,229.0673,"Madrid, Spain",Cosas Del Amor,0.469873001,101.43,dance pop,Dicen Por Ahi,1998
0.566971566,Wolfmother,288.33914,"Sydney, Australia",Cosmic Egg,0.660928328,136.383,stoner metal,Cosmonaut,2009
0.379960767,Bob Wills,151.69261,"Kosse, TX",Cotton Eyed Joe,,109.657,western swing,Linda Lou,0
0,Jean Corti,183.19628,Not available,Couka,,163.567,chanson,C'Etait Bien,2001
0.405360801,Justo Almario,243.43465,California - LA,Count Me In,0.37011948,216.557,latin jazz,In Your Dreams,1995
0.372179878,Michael Bloomfield,180.45342,Not available,Count Talent and the Originals,,78.213,blues-rock,Let the People Dance,0
0.310298996,David Meece,203.83302,Not available,Count The Cost,0.334706549,126.555,ccm,Some People They Never Believe (LP Version),0
0.434696913,UK Subs,122.40934,UK - England - Yorkshire,Countdown,,199.379,oi,Tomorrows Girls (Live),1999
0.398394107,Cirrus,193.72363,"Los Angeles, CA",Counterfeit,0.579728749,180.012,big beat,Boomerang (Reprise),2002
0.26969355,The Wicklows,148.87138,Not available,Country 'n' Irish - 20 All Time Favourites,,124.311,irish folk,Dirty Ol' Town,0
0.409196036,Tammy Wynette,159.60771,"Itawamba County, MS",Country 100,,105.202,honky tonk,Stand By Your Man,1968
0,Ray Pillow,129.12281,"Lynchburg, VA",Country And Western - Volume 1,0.212045406,98.015,country rock,We're Together Again,1998
0.395791274,Skeeter Davis,153.96526,"Dry Ridge, KY",Country Christmas,0.473346541,150.784,country rock,Santa Claus Is Coming To Town,1999
0.372061628,Porter Wagoner,152.34567,"West Plains, MO",Country Cream Volume 1,,136.129,country gospel,Angel Band,1997
0.384611084,Billie Jo Spears,159.81669,"Beaumont, TX",Country Greats,,101.626,classic country,Misty Blue,1976
0.379651219,Don Gibson,152.58077,"Shelby, North Carolina",Country Greats,,80.738,country rock,A Legend In My Time,1987
0.257496328,Carl Belew,140.38159,"Salina, OK",Country Heartbreakers,,117.867,rockabilly,Am I That Easy To Forget,1959
0.347598889,Hank Penny,170.47465,"Birmingham, AL",Country Hits Vol. 5,,117.726,western swing,Steel Guiter Stomp,2008
0.417870578,Roger Miller,133.27628,"Fort Worth, TX",Country In My Pillow,0.500015498,37.965,honky tonk,My Pillow,0
0.438168226,Johnny Horton,138.86649,"Los Angeles, CA",Country Legend,,104.284,country rock,Go And Wash (Those Dirty Feet),2005
0.418736205,Luciano,215.53587,Jamaica,Country Living Riddim,,75.017,dancehall,Work Hard,0
0.307600664,Al Dexter,150.9873,"Jacksonville, TX",Country Lovers_ Vol. 2,,102.707,honky tonk,I'll Wait for You Dear,0
0.397775654,Eddy Arnold,156.21179,"Madisonville, TN",Country Lovers_ Vol. 2,,42.086,honky tonk,Enclosed_ One Broken Heart,0
0.386669092,Slim Whitman,195.91791,"Tampa, FL",Country Lovers. Vol. 3,,91.487,folk-pop,Indian Love Call,1990
0.291539727,Jimmy Wakely,155.95057,"Mineola, AR",Country Masters Vol 1,0.462643183,109.065,classic country,Beautiful Brown eyes,2001
0.331534751,Grandpa Jones,158.71955,"Niagra, KY",Country Music Hall Of Fame Series: Grandpa Jones,0.378686389,65.93,bluegrass,Falling Leaves,1995
0.331534751,Grandpa Jones,159.60771,"Niagra, KY",Country Music Hall Of Fame Series: Grandpa Jones,,177.752,bluegrass,All American Boy,0
0.405080353,Roy Rogers,152.97261,"Redding, CA",Country Roots,,94.513,western swing,The Yellow Rose Of Texas,0
0.479045991,Marty Robbins,129.67138,"Glendale, AZ",Country Style U.S.A. with Ferlin Husky_ Wilburn Brothers_ Benny Martin_ Marty Robbins,0.273285955,140.73,country rock,DEU470956112,0
0.309691009,Hawkshaw Hawkins,71.1571,"WILMINGTON, Delaware",Country Style U.S.A. with Kitty Wells_ Johnnie & Jack_ Hawkshaw Hawkins_ Jean Shepard,,117.696,honky tonk,Intro / Stay All Night_ Stay A Little Longer,0
0.625428356,Kenny Rogers,167.00036,"Houston, TX",Country Superstar,,187.128,country rock,Reuben James,1993
0.313667192,Pee Wee King,162.21995,"Milwaukee, WI",Country_ Honky Tonk and Hillbilly Classic,,127.924,western swing,Tennessee Central Number Nine,0
0.359324727,Plasmatics,168.25424,"New York, NY",Coup D'Etat (UK),0.531722098,134.102,trip hop,Lightning Breaks,1996
0.408424888,Sub Swara,343.35302,Brooklyn NY,Coup d'Yah Remixes Vol. 2,,94.648,dubstep,Constructing the Absence,2008
0.395627514,The Meatmen,218.5922,"Lansing, MI",Cover the Earth,,149.034,hardcore punk,Slum Goddess (Originally Performed by The Fugs),0
0.395627514,The Meatmen,170.4224,"Lansing, MI",Cover the Earth,0,130.164,hardcore punk,Bad Reputation (Originally Performed by Thin Lizzy),0
0.395627514,The Meatmen,216.81587,"Lansing, MI",Cover the Earth,,193.361,hardcore punk,We Didn't Kill Each Other (But Didn't We Try) [Originally Performed by Dallas Wayne],0
0.395627514,The Meatmen,211.3824,"Lansing, MI",Cover the Earth,,149.79,hardcore punk,So Long (Originally Performed by Abba),0
0.335469462,Peppermint Creeps,153.93914,California - LA,Cover Up,,186.128,glam rock,Bastard,0
0.586433379,Placebo,223.92118,"London, England",Covers,0.754321059,84.956,british pop,Where Is My Mind (XFM Live Version),2003
0.574274731,Mastodon,654.28853,"Atlanta, GA",Crack The Skye,0.626612803,118.433,alternative metal,The Czar: Usurper/Escape/Martyr/Spiral (Album Version),2009
0.454714841,Cracker,380.86485,Richmond VA,Cracker,0.542898743,116.805,roots rock,Dr. Bernice,1992
0.382651971,Javier Navarrete,128.83546,Not available,Cracks,0.394394856,90.932,orchestra,Midnight Swim,0
0.382651971,Javier Navarrete,78.10567,Not available,Cracks,0.367273416,98.077,orchestra,The New Girl,0
0.554938523,AFI,176.61342,"Ukiah, CA",Crash Love,0.867008491,94.937,post-hardcore,Too Shy To Scream,2009
0.554938523,AFI,223.29424,"Ukiah, CA",Crash Love,0.813937198,157.944,post-hardcore,Darling_ I Want To Destroy You,2009
0.392747311,Kevin Max,219.01016,"LOS ANGELES, CALIFORNIA",Crashing Gates,0.595926916,88.002,ccm,Baby_ I'm Your Man,2008
0.323462287,Marc Dorsey,301.50485,Not available,Crave,0,137.953,hip hop,Love You Again,1999
0.612067268,BeyoncA(c),254.98077,Not available,Crazy In Love,,99.694,hip hop,Krazy In Luv,2003
0.529915122,Lonestar,245.7073,Not available,Crazy Nights,0.304169503,92.025,country,Amie,1997
